"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.city_A","Input.city_B","Answer.equal.label","Approve","Reject"
"356ZPKYPVREH0ZIC893T1FVPUSUPYF","3O471962EZ6OHA6KP308MX9BIVHU2T","which city is more safe?","Select the city is more safe than the other.","item, equality, comparison","$0.01","Tue Feb 08 16:14:27 PST 2022","3","BatchId:4665852;OriginalHitTemplateId:928390889;","600","259200","Wed Feb 09 16:14:27 PST 2022","","","378XPAWRUNARAFVZ5B4UDG7UUYKAIV","A2H1RXUC8XNNIW","Approved","Tue Feb 08 16:18:59 PST 2022","Tue Feb 08 16:20:20 PST 2022","Fri Feb 11 16:20:20 PST 2022","Fri Feb 11 16:21:05 PST 2022","","","81","100% (6/6)","100% (6/6)","100% (6/6)","New York, NY","Los Angeles, CA","City B"
"356ZPKYPVREH0ZIC893T1FVPUSUPYF","3O471962EZ6OHA6KP308MX9BIVHU2T","which city is more safe?","Select the city is more safe than the other.","item, equality, comparison","$0.01","Tue Feb 08 16:14:27 PST 2022","3","BatchId:4665852;OriginalHitTemplateId:928390889;","600","259200","Wed Feb 09 16:14:27 PST 2022","","","3PM8NZGV89DGNQRBTT1H6Q9EMT9QXH","A2JP9IKRHNLRPI","Approved","Tue Feb 08 16:16:04 PST 2022","Tue Feb 08 16:16:16 PST 2022","Fri Feb 11 16:16:16 PST 2022","Fri Feb 11 16:17:05 PST 2022","","","12","100% (13/13)","100% (13/13)","100% (13/13)","New York, NY","Los Angeles, CA","City B"
"356ZPKYPVREH0ZIC893T1FVPUSUPYF","3O471962EZ6OHA6KP308MX9BIVHU2T","which city is more safe?","Select the city is more safe than the other.","item, equality, comparison","$0.01","Tue Feb 08 16:14:27 PST 2022","3","BatchId:4665852;OriginalHitTemplateId:928390889;","600","259200","Wed Feb 09 16:14:27 PST 2022","","","3N2BF7Y2V1RSGLT4WWCEMV1FO2TMHX","A34NLXSD5QWRUI","Approved","Tue Feb 08 16:16:59 PST 2022","Tue Feb 08 16:17:29 PST 2022","Fri Feb 11 16:17:29 PST 2022","Fri Feb 11 16:18:05 PST 2022","","","30","100% (3/3)","100% (3/3)","100% (3/3)","New York, NY","Los Angeles, CA","City B"
"3NRZ1LDP863H5PSH4V5CFM4R0MYPZ6","3O471962EZ6OHA6KP308MX9BIVHU2T","which city is more safe?","Select the city is more safe than the other.","item, equality, comparison","$0.01","Tue Feb 08 16:14:27 PST 2022","3","BatchId:4665852;OriginalHitTemplateId:928390889;","600","259200","Wed Feb 09 16:14:27 PST 2022","","","39DD6S19J08GVI1LLKU29U0BBQJEZQ","A2880Y23V0UITQ","Approved","Tue Feb 08 16:16:38 PST 2022","Tue Feb 08 16:16:44 PST 2022","Fri Feb 11 16:16:44 PST 2022","Fri Feb 11 16:17:05 PST 2022","","","6","100% (1/1)","100% (1/1)","100% (1/1)","New York, NY","Chicago, IL","City A"
"3NRZ1LDP863H5PSH4V5CFM4R0MYPZ6","3O471962EZ6OHA6KP308MX9BIVHU2T","which city is more safe?","Select the city is more safe than the other.","item, equality, comparison","$0.01","Tue Feb 08 16:14:27 PST 2022","3","BatchId:4665852;OriginalHitTemplateId:928390889;","600","259200","Wed Feb 09 16:14:27 PST 2022","","","3YGXWBAF7BELVNTI40YHPANZPJ3C4J","A2JP9IKRHNLRPI","Approved","Tue Feb 08 16:15:53 PST 2022","Tue Feb 08 16:16:01 PST 2022","Fri Feb 11 16:16:01 PST 2022","Fri Feb 11 16:16:05 PST 2022","","","8","100% (13/13)","100% (13/13)","100% (13/13)","New York, NY","Chicago, IL","City B"
"3NRZ1LDP863H5PSH4V5CFM4R0MYPZ6","3O471962EZ6OHA6KP308MX9BIVHU2T","which city is more safe?","Select the city is more safe than the other.","item, equality, comparison","$0.01","Tue Feb 08 16:14:27 PST 2022","3","BatchId:4665852;OriginalHitTemplateId:928390889;","600","259200","Wed Feb 09 16:14:27 PST 2022","","","3SITXWYCN66TJKPMAB4RB1EF0TABXS","ATM2DVKOY7P5L","Approved","Tue Feb 08 16:26:02 PST 2022","Tue Feb 08 16:30:35 PST 2022","Fri Feb 11 16:30:35 PST 2022","Fri Feb 11 16:31:05 PST 2022","","","273","100% (1/1)","100% (1/1)","100% (1/1)","New York, NY","Chicago, IL","City A"
"3WGCNLZJLP5BLW4JRB5PNY3Q9OJ1DG","3O471962EZ6OHA6KP308MX9BIVHU2T","which city is more safe?","Select the city is more safe than the other.","item, equality, comparison","$0.01","Tue Feb 08 16:14:27 PST 2022","3","BatchId:4665852;OriginalHitTemplateId:928390889;","600","259200","Wed Feb 09 16:14:27 PST 2022","","","3OB0CAO74SMSA2IIFZ0PGQOMXC7YHZ","A2H1RXUC8XNNIW","Approved","Tue Feb 08 16:15:58 PST 2022","Tue Feb 08 16:18:11 PST 2022","Fri Feb 11 16:18:11 PST 2022","Fri Feb 11 16:19:05 PST 2022","","","133","100% (6/6)","100% (6/6)","100% (6/6)","New York, NY","Washington, DC","City A"
"3WGCNLZJLP5BLW4JRB5PNY3Q9OJ1DG","3O471962EZ6OHA6KP308MX9BIVHU2T","which city is more safe?","Select the city is more safe than the other.","item, equality, comparison","$0.01","Tue Feb 08 16:14:27 PST 2022","3","BatchId:4665852;OriginalHitTemplateId:928390889;","600","259200","Wed Feb 09 16:14:27 PST 2022","","","3BDCF01OG8RUWY186KFN8IHTETGYL6","A2JP9IKRHNLRPI","Approved","Tue Feb 08 16:16:03 PST 2022","Tue Feb 08 16:16:23 PST 2022","Fri Feb 11 16:16:23 PST 2022","Fri Feb 11 16:17:05 PST 2022","","","20","100% (13/13)","100% (13/13)","100% (13/13)","New York, NY","Washington, DC","City B"
"3WGCNLZJLP5BLW4JRB5PNY3Q9OJ1DG","3O471962EZ6OHA6KP308MX9BIVHU2T","which city is more safe?","Select the city is more safe than the other.","item, equality, comparison","$0.01","Tue Feb 08 16:14:27 PST 2022","3","BatchId:4665852;OriginalHitTemplateId:928390889;","600","259200","Wed Feb 09 16:14:27 PST 2022","","","36ZN444YT2VGCJP0FU9CEBRZJFNOI7","A34DYM8J0X5VK","Approved","Tue Feb 08 16:16:09 PST 2022","Tue Feb 08 16:16:14 PST 2022","Fri Feb 11 16:16:14 PST 2022","Fri Feb 11 16:17:05 PST 2022","","","5","100% (4/4)","100% (4/4)","100% (4/4)","New York, NY","Washington, DC","City B"
"3HY86PZXQ8FGD2IJN6G9TGLB90K1E9","3O471962EZ6OHA6KP308MX9BIVHU2T","which city is more safe?","Select the city is more safe than the other.","item, equality, comparison","$0.01","Tue Feb 08 16:14:28 PST 2022","3","BatchId:4665852;OriginalHitTemplateId:928390889;","600","259200","Wed Feb 09 16:14:28 PST 2022","","","3G0WWMR1U6HBBWD7RNE88OIGKFZQNX","A2H1RXUC8XNNIW","Approved","Tue Feb 08 16:15:44 PST 2022","Tue Feb 08 16:17:20 PST 2022","Fri Feb 11 16:17:20 PST 2022","Fri Feb 11 16:18:05 PST 2022","","","96","100% (6/6)","100% (6/6)","100% (6/6)","New York, NY","Boston, MA","City A"
