"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count"
"18210270","1232917029285294080",2020-02-27 06:35:00,"mapsofworld"," nytimes We at mapsofworld have been tracking the spread of coronavirus since 27th January 2020 We have been updating this article with the latest map and figures regularly CoronavirusOutbreak CoronaVirusUpdates","Twitter Web App",235,"1232908267594141703","807095","nytimes",FALSE,FALSE,1,0,NA,NA
"18210270","1232917116107382784",2020-02-27 06:35:21,"mapsofworld"," ReutersUK We at mapsofworld have been tracking the spread of coronavirus since 27th January 2020 We have been updating this article with the latest map and figures regularly CoronavirusOutbreak CoronaVirusUpdates","Twitter Web App",235,"1232917041541189633","17038090","ReutersUK",FALSE,FALSE,0,0,NA,NA
"18210270","1232916422663102464",2020-02-27 06:32:36,"mapsofworld"," cnni Zero sensationalism and 100 Facts we are covering Coronavirus and this where you get all facts and no fluff CoronaVirusUpdates CoronavirusOutbreak","Twitter Web App",180,"1232911242257424384","2097571","cnni",FALSE,FALSE,0,0,NA,NA
"18210270","1232916027052216320",2020-02-27 06:31:01,"mapsofworld"," CNN Zero sensationalism and 100 Facts we are covering Coronavirus and this where you get all facts and no fluff coronavirus WuhanCoronavirus Corona","Twitter Web App",177,"1232913523765846017","759251","CNN",FALSE,FALSE,0,0,NA,NA
"18210270","1232916979574378497",2020-02-27 06:34:49,"mapsofworld"," Reuters We at mapsofworld have been tracking the spread of coronavirus since 27th January 2020 We have been updating this article with the latest map and figures regularly CoronavirusOutbreak CoronaVirusUpdates","Twitter Web App",235,"1232914624045047808","1652541","Reuters",FALSE,FALSE,0,0,NA,NA
"18210270","1232916569795125250",2020-02-27 06:33:11,"mapsofworld"," USATODAY Zero sensationalism and 100 Facts we are covering Coronavirus and this where you get all facts and no fluff CoronaVirusUpdates CoronavirusOutbreak","Twitter Web App",180,"1232915769484292096","15754281","USATODAY",FALSE,FALSE,1,1,NA,NA
"18210270","1232916233768427520",2020-02-27 06:31:51,"mapsofworld"," ReutersUK Zero sensationalism and 100 Facts we are covering Coronavirus and this where you get all facts and no fluff CoronaVirusUpdates CoronavirusOutbreak","Twitter Web App",180,"1232914155973349376","17038090","ReutersUK",FALSE,FALSE,0,0,NA,NA
"18210270","1232916600392601600",2020-02-27 06:33:18,"mapsofworld"," Reuters Zero sensationalism and 100 Facts we are covering Coronavirus and this where you get all facts and no fluff CoronaVirusUpdates CoronavirusOutbreak","Twitter Web App",180,"1232915768150413312","1652541","Reuters",FALSE,FALSE,1,0,NA,NA
"506956991","1232917670619684865",2020-02-27 06:37:33,"Asamoh_","IRAN deputy Health minister tested positive for COVID19 Iran has banned all flights from countries where the coronavirus was reported Maybe the virus should infect Madam Cecilia to make her understand the seriousness of the disease Ban all Chinese flights from kenya","Twitter for iPhone",272,NA,NA,NA,FALSE,FALSE,5,3,NA,NA
"1177990427921788929","1232917656786939904",2020-02-27 06:37:30,"Baloch58716114"," SardarRindPTI Pakistan depleted amp Balochistan fragile health Infrastructure is no way ready to respond to CoronaVirus according to international standards and protocol Poor preparedness sub-standard protective gears re going to make the crisis ","Twitter for Android",267,"1232739512444477440","1013947631716978688","SardarRindPTI",FALSE,FALSE,0,0,NA,NA
"102909876","1232917651871162369",2020-02-27 06:37:29,"highlander_nava","VIDEO North Korean workers disinfect public transport vehicles in Pyongyang and residents don masks as the country seeks to prevent a coronavirus outbreak ","Twitter for Android",181,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
"386304404","1232917651711610885",2020-02-27 06:37:29,"CornellBarnard","I'm in Sacramento tonight where a patient from Solano Co is being treated for Coronavirus at UCDavisMedCntr FIRST case in US with unknown origin ","Twitter for iPhone",174,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
"7117302","1232915971427438593",2020-02-27 06:30:48,"ozsultan"," joelcomm teedubya There's gonna be a lot of movement towards digital currency especially after Coronavirus With the Fed looking into this we have a bigger shot of things going mainstream A lot faster","Twitter for iPhone",184,"1232915483759980544","6108862","joelcomm",FALSE,FALSE,0,0,NA,NA
"7117302","1232917649606283264",2020-02-27 06:37:28,"ozsultan"," 0khalodi0 ScheyChris This year is going to be the test of a lot of countries coronavirus","Twitter for iPhone",68,"1232917208361250816","371672965","0khalodi0",FALSE,FALSE,0,0,NA,NA
"7117302","1232916363112599552",2020-02-27 06:32:22,"ozsultan"," 0khalodi0 ScheyChris Saudia is probably going to have to close the borders with Iraq and Jordan coronavirus","Twitter for iPhone",87,"1232916051647746053","371672965","0khalodi0",FALSE,FALSE,1,0,NA,NA
"1228398631486722056","1232917648763236354",2020-02-27 06:37:28,"Eng_AhedNews"," SaudiArabia said it has temporarily suspended entry for individuals aiming to perform Umrah pilgrimage or to visit Prophet Mohammad PBUH Mosque in Medina over concerns of the spread of COVID-19 the novel coronavirus ","Twitter Web App",246,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
"28568864","1232917618111254528",2020-02-27 06:37:21,"TarekGherbal"," Mentalhealth issues on the rise due to lockdowns curbing coronavirus - Business Insider anxiety depression Covid 19 ","Twitter for Android",144,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
"17428614","1232917615741460481",2020-02-27 06:37:20,"Cheaptarts","Hey EpsilonTheory have you seen what the State of Hawaii has been doing w physician ordered coronavirus patient test samples Surreal GovHawaii is out of his mind ","Twitter for iPhone",169,NA,NA,NA,TRUE,FALSE,0,0,NA,NA
"2543310860","1232917610494332928",2020-02-27 06:37:19,"RehmatMehsuds","Most of the aged people heard saying that coronavirus and locust swarms are the result of brewing brutality callousness and highhandedness elsewhere in the world and region ","Twitter Web App",176,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
"3683676916","1232917582560333824",2020-02-27 06:37:12,"abdullah_bahir","The first mask production company has started working in Herat The responsible guys said that they are producing 60000 masks daily They added if the government support them then it won't be need to import masks and they will cover all Afghanistan coronavirus Herat Afg ","Twitter for iPhone",278,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
"27644239","1232917556161384449",2020-02-27 06:37:06,"Jarlath","Let's all head down to the Winchester have a nice cold pint and wait for it all to blow over coronavirus ","Twitter for iPhone",108,NA,NA,NA,FALSE,FALSE,3,0,NA,NA
"3130745716","1232917545319096321",2020-02-27 06:37:03,"Vastuullisuus"," Coronavirus Trump says US risk 'very low' as Australia'n PM warns pandemic is 'upon us' ","Twitter Web Client",115,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
"1025248290324054016","1232917539824578561",2020-02-27 06:37:02,"kremlinkowboy"," SadieTNResist GulliAz PsychoHouse11 Crashingmoonxo AceBearstrom OleCountryBoy1 waltsimsjr Samiknowsbest1 HalmMary gr8fulchik Steven WResists Oneshyguy2013 DaviesBooks Maltomash Not to worry Pence has a plan for that coronavirus ","Twitter for iPhone",52,"1232912716014243840","2502967792","SadieTNResist",FALSE,FALSE,1,0,NA,NA
"339351467","1232917521264730112",2020-02-27 06:36:58,"WordswithSteph","As Mike Pence pulls out his to the rescue schtick and feigns competence Trump stands back and hopes to God a miracle will solve this crisis With a global pandemic looming Trump's both furious and fearful the coronavirus may foil all his evil plans ","Twitter for iPhone",278,NA,NA,NA,FALSE,FALSE,26,10,NA,NA
"2812969961","1232917507058606080",2020-02-27 06:36:54,"AFixhold","This clip shows how new software for facial recognition can identify individuals wearing masks in China The technology developed by Hanwang Technology Co Ltd in Beijing ensures people don't need to take them off as China software coronavirus taiwan ","Twitter Web App",256,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
"1229731939025854465","1232917506022658048",2020-02-27 06:36:54,"DNAStudy"," CoronavirusOutbreak coronaPakistan Some of prevention from coronavirus some steps in Urdu ","Twitter Web App",93,NA,NA,NA,FALSE,FALSE,1,0,NA,NA
"2546546727","1232917503032033280",2020-02-27 06:36:53,"DanDiniO81","Umm no Pence doesn't have a talent for this at all The man enabled an outbreak of HIV when he was governor of Indiana 'Mike has a certain talent for this' Trump picks Pence to run coronavirus response COVID19 Coronavirus CoronavirusUSA Pencedemic ","Twitter for Android",280,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
"1651522832","1232917502516051969",2020-02-27 06:36:53,"DrDenaGrayson","As an MD PhD who spent years developing an Ebola treatment I unfortunately agree with this prediction CoronavirusOutbreak COVID19 coronavirus CoronavirusPandemic ","Twitter for iPhone",172,NA,NA,NA,TRUE,FALSE,91,23,NA,NA
"826616190210551808","1232917499320119296",2020-02-27 06:36:52,"zohaib_niazi6"," SaudiArabia temporarily suspends entry for Umrah pilgrimage over coronavirus fears CoronaOutbreak ","Twitter for Android",103,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
"153594933","1232917489975255045",2020-02-27 06:36:50,"Ali_Fareed","For anyone travelling through the causeway the national ID won't be accepted temporarily as a valid means of travel Carry your passport with you For any inquiries contact K F Causeway Bahrain Saudi COVID 19 coronavirus ","Twitter for iPhone",231,NA,NA,NA,FALSE,FALSE,0,1,NA,NA
"836773248","1232917479711793154",2020-02-27 06:36:48,"juanpabloSP_","I am sneezing and coughing First time in my life I fear those symptoms Wish me health coronavirus marketing business health","LinkedIn",134,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
"380648579","1232917471343996928",2020-02-27 06:36:46,"AFP","VIDEO North Korean workers disinfect public transport vehicles in Pyongyang and residents don masks as the country seeks to prevent a coronavirus outbreak ","Twitter Web App",157,"1232910185250746368","380648579","AFP",FALSE,FALSE,16,7,NA,NA
"1232411091013177349","1232917459562303488",2020-02-27 06:36:43,"thevirustracker","China's National Health reports 433 new cases and 29 new deaths Of those 409 cases and 26 deaths are in Hubei province However the total number of cases does not match with the previous update As a result only 409 new cases and 29 new deaths coronavirus CoronaOutbreak","Twitter for Android",276,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
"1196236277718429697","1232917457595224064",2020-02-27 06:36:43,"bucoksnews","3/or just some Asked what prep EMS is doing masks and at Health prevention/treatment steps signs/symptoms First US case of unknown origin reported between Sacramento and SF Audio toward end of recording after vouchers on agenda coronavirus ","Twitter for Android",274,"1232914965889273857","1196236277718429697","bucoksnews",FALSE,FALSE,0,0,NA,NA
"84338276","1232917457171513344",2020-02-27 06:36:42,"petwaweru","How many hospitals/health facilities can test for Corona virus in Kenya Do we even have the infrastructure the tech and the personnel to do it Our government seems hell bent on bringing that deadly epidemic here coronavirus coronaviruskenya","Twitter Web App",244,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
"512649966","1232917456244572168",2020-02-27 06:36:42,"TheDesiTimes","Breakin SaudiArabia announces on Thursday the suspension of entry for indiviuals seeking to perform Umrah pilgrimage or visiting the Prophet's Mosque in Madinah due to concerns over the spread of the coronavirus montysaiyed ","Twitter for iPhone",231,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
"1022673042936229888","1232917455422418944",2020-02-27 06:36:42,"bdgchad","I never thought I'd say this but I really hope I have the flu coronavirususa coronavirus COVID19 COVID2019 I will be streaming regularly still just saying sorry about my voice ahead of time Fortnite fortniteseason2 twitch","Twitter for iPhone",233,NA,NA,NA,FALSE,FALSE,3,0,NA,NA
"859836803599261696","1232917449227558912",2020-02-27 06:36:41,"CornHoleMode","The CDCgov recommendations on who amp who doesn't get tested puts us all risk Couple that with the fact they're testing were defective af amp you have a recipe for pandemic Coronavirus","Twitter for iPhone",194,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
"112963171","1232917432626483211",2020-02-27 06:36:37,"The_Optics"," ItMatters when leading media professionals/journalists like RichardEngel take to their Social Media accounts to help push back the MORAL PANIC on COVID19 CoronaVirus This reminds me of my masters class on GlobalCrisisReporting ","Twitter for iPhone",233,NA,NA,NA,TRUE,FALSE,0,0,NA,NA
"3293843878","1232917429308862470",2020-02-27 06:36:36,"IlkhaAgency","Saudi Arabia suspends 'Umrah' visits due to coronavirus outbreak coronavirus ","Twitter Web Client",101,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
"141584822","1232916295269732352",2020-02-27 06:32:05,"ians_india","As the overall coronavirus toll in China increased to 2 744 with 78 497 confirmed cases a Chinese health expert on Thursday said that coronavirus outbreak would be basically under control in the country by the end of April CoronavirusOutbreak NovelCoronavirus COVID19 ","Hootsuite Inc.",278,NA,NA,NA,FALSE,FALSE,0,1,NA,NA
"141584822","1232917426028851200",2020-02-27 06:36:35,"ians_india","Amid the ongoing coronavirus outbreak retired Australian swimmer IanThorpe has urged the athletes to consider their long-term health before deciding to compete at the TokyoOlympic Games slated to be played later in the year Photo IANS ","Hootsuite Inc.",242,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
"223677125","1232917413060136960",2020-02-27 06:36:32,"MoneyMarc_","If I were the CEO of corona I would have the novelty department creating disposable and washable medical mask with the company logo on it coronavirus P S Some will hate most will buy ","Twitter for Android",192,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
"1140383669179342848","1232917412808445953",2020-02-27 06:36:32,"ChaccourMichael","So now the Lebanese governement will be authorized to ban travel to and from Iran or do we still need to record more corona cases coming from the land of resistance coronavirus ","Twitter for Android",190,NA,NA,NA,FALSE,FALSE,1,0,NA,NA
"761799567620841472","1232917407993389057",2020-02-27 06:36:31,"josemwanziai","Imagine owning a property within a Golf Course along Thika rd This offers an informed investor a redevelopment opportunity in family-friendly community For viewing and more details call us on 0717 163 581 Coronavirus Universty of Nairobi ","Twitter for Android",243,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
"552268110","1232917386690539520",2020-02-27 06:36:26,"IvoTONIUT","From the total lack of organization before the virus arrived in Italy to the crocodile tears on social media when the spread of the virus is already a national emergency This is the politics of a country ruined by politicians coronavirus ","Twitter Web App",241,NA,NA,NA,TRUE,FALSE,0,0,NA,NA
"996390163","1232917384303767557",2020-02-27 06:36:25,"CadreHershey","Morrison enacts coronavirus emergency plan as he extends travel ban COVID-19 Coronavirus ","Twitter for iPhone",114,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
"144569635","1232917382525526016",2020-02-27 06:36:25,"MikeyKayNYC","Trump response to drsanjaygupta ass chief neurosurgery service at Grady Memorial Hospital in Atlanta Georgia ass professor neurosurgery at Emory University School of Medicine Trump 'we have the greatest people in the world we're very ready for it' coronavirus ","Twitter for iPhone",270,NA,NA,NA,TRUE,FALSE,4,0,NA,NA
"930131285737132032","1232917377895075841",2020-02-27 06:36:24,"miffythegamer","Do believe that the British government amp BorisJohnson are prepared for coronavirus ","Twitter for iPhone",89,NA,NA,NA,FALSE,FALSE,1,3,NA,NA
"552548889","1232917365043544065",2020-02-27 06:36:20,"koreatimescokr","Coronavirus scares away moviegoers theaters in emergency mode to survive coronavirus movies Parasite TimeToHunt ","Twitter Web App",142,NA,NA,NA,FALSE,FALSE,1,0,NA,NA
"176597920","1232917340003733509",2020-02-27 06:36:15,"kevinjaybe"," Coronavirus Japanese woman tests positive for second time covid19 ","Twitter for iPhone",92,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
"1146403746185928706","1232917339378679808",2020-02-27 06:36:14,"BBdpf","You can help stop the spread of germs like coronavirus Find out more at EqualityTo CNet Bradford GirlingtonCentr PeopleCanBD bradfordzone BTMOrg PeopleFirstKC BFDPeopleFirst MindinBradford TheCellarTrust vitalprojects18 BCBNews ","Twitter Web App",270,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
"297637701","1232917339009699840",2020-02-27 06:36:14,"Gill38e"," MrMichaelSpicer can't say my confidence in MattHancock has soared as during his speech yesterday he vowed the tories would be 'methological' in dealing with coronavirus - is that even a word ","Twitter for iPhone",194,NA,"93222172","MrMichaelSpicer",FALSE,FALSE,0,0,NA,NA
"27627182","1232917338531475456",2020-02-27 06:36:14,"thebeatcroft","One coronavirus side effect anti infection masks don't work with beards Disappearance of hipster medical whiskers imminent","Twitter for Android",125,NA,NA,NA,FALSE,FALSE,2,0,NA,NA
"2510260542","1232917332269371392",2020-02-27 06:36:13,"MestianObserver","First Case of Coronavirus Reported in Georgia Tbilisi ","Twitter for Android",79,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
"1596029263","1232917308164706305",2020-02-27 06:36:07,"BhimasWarung","How many millions of employees in Ontario face shutdown/layoff coronavirus","Twitter Web App",75,NA,NA,NA,FALSE,FALSE,1,0,NA,NA
"1207943794647285760","1232917307397197824",2020-02-27 06:36:07,"noureh18","President Trump contribute in a press conference to assure the American people that the Corona virus has been completely contained coronavirus Trump ","Twitter Web App",152,NA,NA,NA,FALSE,FALSE,2,1,NA,NA
"205458888","1232917305530691589",2020-02-27 06:36:06,"reiddoggy105","So is the plan for VP Pence to pray the coronavirus away Or is it more of a conversion therapy ","Twitter Web App",98,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
"450101575","1232917294218719233",2020-02-27 06:36:04,"jeffreynola"," realDonaldTrump on coronavirus There's a very good chance you're not gonna die ComforterInChief","Twitter for Android",102,NA,"25073877","realDonaldTrump",FALSE,FALSE,0,0,NA,NA
"325982718","1232917288430395393",2020-02-27 06:36:02,"KjeldDuits"," Japan says the Tokyo Olympics are still on However contingency plans are being drawn up if the coronavirus continues to spread writes FT ","Twitter for iPad",170,NA,NA,NA,FALSE,FALSE,1,2,NA,NA
"3444708313","1232917279534440449",2020-02-27 06:36:00,"tigerdepunisher"," ledamalekina You can look for that country somewhere else not in east African and Kenya Tanzania to be specific we refuse to be drawn to politics of division hatred impunity women like arachi are proving better than you coronavirus","Twitter for Android",219,"1232912348303765505","2466645955","ledamalekina",FALSE,FALSE,0,0,NA,NA
"895127033063321600","1232917277680586758",2020-02-27 06:36:00,"ChrisFallis2","Praise Jesus A Bible-thumpin' science-denying creationist in charge He'll no doubt increase the thoughts'n'prayers to unprecedented levels Hallelujah coronavirus 'Mike has a certain talent for this' Trump picks Pence to run coronavirus response ","Twitter for iPad",277,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
"1730895480","1232917275021320192",2020-02-27 06:35:59,"iamelvisprime","This Corona virus am hearing everywhere is he a Footballer or a Musician coronavirus coronavirus","Twitter for Android",104,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
"18587272","1232916438949810177",2020-02-27 06:32:40,"aperiozar","According to the San Francisco Chronicle patients being treated for coronavirus in Sacramento came to hospital last week but was not tested by CDC despite requests from local health officials as per UC Davis Medical Center email ","Twitter Web App",232,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
"18587272","1232917262044102656",2020-02-27 06:35:56,"aperiozar","I have yet to see the West fight the coronavirus with the same vigour as China The whole country is working together like one man ","Twitter Web App",133,NA,NA,NA,TRUE,FALSE,1,0,NA,NA
"999040694340784130","1232917256193093632",2020-02-27 06:35:55,"ShiningAntares_","My dear followers 3 coronavirus cases have been found in my region one of them in my city what a beautiful day to be alive I think you will see me in tl talking about the virus incessantly in Italian sorry for the inconvenience","Twitter for Android",237,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
"1359234564","1232917245589884928",2020-02-27 06:35:52,"KalvinMcJones","I want to just puke on this It's a joke coronavirus CoronavirusOutbreak coronaviruskenya Major economies much better prepared than us have banned these flights The safety of 47M kenyans should take precedence over Anything else ","Twitter for iPhone",239,NA,NA,NA,TRUE,FALSE,0,0,NA,NA
"329742855","1232917235443937280",2020-02-27 06:35:50,"mujunaeem"," Beijing is trying to create an image that most of the country is safe enough to resume production This will be bad for everyone coronavirus COVID19 ","Buffer",185,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
"2236471340","1232917230842593280",2020-02-27 06:35:48,"nubwithskills","Can't sleep Thinking of what tomorrow will bring It was a good one today Look mom I'm a bull coronavirus stocks ","Twitter for iPhone",120,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
"1176589140370046980","1232917222273798145",2020-02-27 06:35:46,"JonahofNinevah"," justtheflu That every govt is destroying its respective economy over Coronavirus ","Twitter for iPhone",88,NA,NA,NA,TRUE,FALSE,0,0,NA,NA
"39060903","1232917214812090368",2020-02-27 06:35:45,"mbracemoore","The coronavirus seems to be affecting old white rich liberals in a very specific way They become angry and constantly pander It must be contained before it keeps multiplying ","Twitter for iPhone",179,NA,NA,NA,FALSE,FALSE,2,1,NA,NA
"285929537","1232917199578435584",2020-02-27 06:35:41,"ashutt92"," iamnotokaywiththis Anyone trying to talk about anything right now besides how to prepare and protect ourselves from the coronavirus coronavirus COVID19 coronavirususa","Twitter for iPhone",172,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
"2956067633","1232917185888165889",2020-02-27 06:35:38,"mangobaaz","The Foreign Ministry of Saudi Arabia just issued a statement announcing a temporary suspension on Umra and visit visas to people of countries affected by the CoronaVirus including Pakistan Coronaviruspakistan ","Twitter Web App",212,NA,NA,NA,FALSE,FALSE,10,3,NA,NA
"921235851413217280","1232917168699908098",2020-02-27 06:35:34,"adukadaniel"," StateHouseKenya dailynation MOH Kenya coronaviruskenya Are you importing coronavirus to get funding from WHO Obtuse dimwits","Twitter for Android",130,NA,"364830542","StateHouseKenya",FALSE,FALSE,0,0,NA,NA
"1218100328","1232917167143710720",2020-02-27 06:35:33,"chrisgorgo","Just send out emails to corresponding authors of three recently published COVID19 CT studies offering help to make the underlying data publicly available so more researchers especially the medical ML community could help Fingers crossed coronavirus opendata","TweetDeck",264,NA,NA,NA,FALSE,FALSE,2,2,NA,NA
"853007708814954496","1232917160420233216",2020-02-27 06:35:32,"HainesForSF","Thoughts San Francisco Bay Area Travelers Come To A Crossroads Over Coronavirus As Spring Break Approaches Coronavirus CoronavirusInternational Local News HainesForSF 2020","dlvr.it",203,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
"389582305","1232917153432711168",2020-02-27 06:35:30,"JoshEiniger7","Tonight potus told reporters cbp is screening all passengers arriving from Italy for symptoms of coronavirus But at JFK people arriving on an emirates flight from Milan MXP sailed right through customs business as usual abc7ny ","Twitter for iPhone",264,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
"1079911297","1232917145564004353",2020-02-27 06:35:28,"EcoInternetDrGB","World 'on brink of coronavirus pandemic' All the latest updates Al Jazeera MORE w/ EcoSearch - news web ","EcoInternet3",181,NA,NA,NA,FALSE,FALSE,1,1,NA,NA
"24009972","1232917140279353344",2020-02-27 06:35:27,"tysonbeck"," coronavirus Worldwide ","Twitter for iPhone",47,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
"2474931919","1232917136294731776",2020-02-27 06:35:26,"YoungLambo47","I mean coronavirus coronavirususa CoronavirusOutbreak COVID2019 COVID19 coronatime coronavirusus iamnotokaywiththis pandemic Pressconference BernieBruh ","Twitter for iPhone",174,NA,NA,NA,FALSE,FALSE,2,0,NA,NA
"975589134604603392","1232917132666720257",2020-02-27 06:35:25,"DaMoosenGaming","I'm really getting scared of all this talk about coronavirus canceling the Tokio2020 Olympics I've invested so much emotionally into this trip ","Twitter for Android",148,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
"808731602536824832","1232917118682791937",2020-02-27 06:35:22,"ChrisSpelter"," people across the globe start to realize that COVID19 is not just like the flu one of the few still following that narrative seems to be POTUS imho this approach will put his re-election at risk as the StockMarket DowJones won't cure coronavirus coronavirusus ","Twitter for iPhone",273,NA,NA,NA,TRUE,FALSE,0,0,NA,NA
"2867965532","1232917114148675584",2020-02-27 06:35:21,"208Liu","How to prevent and control Coronavirus in China Wear a mask Wash your hands frequently Do n't party Stay at home CoronavirusOutbreak Coronavirus edwk SAFmedia AllenJFoster maryspender","Twitter Web App",193,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
"1194367218492084227","1232917090862075905",2020-02-27 06:35:15,"COVID_BRK","First cases of coronavirus confirmed in DENMARK and ESTONIA coronavirus COVID19 ","Twitter Web App",82,NA,NA,NA,FALSE,FALSE,1,2,NA,NA
"102296197","1232917083928899586",2020-02-27 06:35:13,"NewsweekPak","Saudi Arabia 'temporarily' suspends entry of tourists pilgrims from countries with confirmed cases of the novel coronavirus ","TweetDeck",149,NA,NA,NA,FALSE,FALSE,3,2,NA,NA
"887025542419144705","1232917069877972992",2020-02-27 06:35:10,"JaydenKoleMusic","You know what kills more people than coronavirus Prohibitive health care costs JustSaying ","Twitter for Android",96,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
"1224750298888953856","1232917063997382656",2020-02-27 06:35:09,"direthomas1"," A prudent person foresees danger and takes precautions The simpleton goes blindly on and suffers the consequences Proverbs 23 3 NLT The Bible warns us who will listen Coronavirus CommunitySpread in California NorCal outbreak Repent Believe Prepare ","Twitter Web App",268,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
"1039859979132567552","1232917062953119746",2020-02-27 06:35:08,"FortHoody"," Iran suffering the worst because the regime can't help but lie to the world and its people coronavirus ","Twitter Web App",104,NA,NA,NA,TRUE,FALSE,0,1,NA,NA
"93164226","1232917060998529024",2020-02-27 06:35:08,"Schools_Agents","IALCA's Update on Coronavirus COVID19 in Italy intled Epidemic epidemia internationaleducation ","Twitter for Android",127,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
"438152067","1232917057521487872",2020-02-27 06:35:07,"otvnews"," Odisha Techie Among 119 Indians Evacuated From Coronavirus-Hit Quarantined Ship In Japan ","Twitter Web Client",114,NA,NA,NA,FALSE,FALSE,4,0,NA,NA
"2380259108","1232917043676094464",2020-02-27 06:35:04,"The_NewArab","Comment Iran's mishandling of coronavirus Covid-19 outbreak is putting its people and the region at risk ","Hootsuite Inc.",132,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
"22240612","1232917042820472832",2020-02-27 06:35:04,"AlArabiya_Eng","Three more people have died of coronavirus in Iran semi-official Fars News Agency reports ","Twitter Web App",120,NA,NA,NA,FALSE,FALSE,6,4,NA,NA
"4179482429","1232917041553780737",2020-02-27 06:35:03,"Milton5727"," BBCSport I thought Deli Alli is one of the champions in the fight against racism coronavirus COYS Tottenham Spurs","Twitter for iPad",111,"1232815104820948992","265902729","BBCSport",FALSE,FALSE,0,0,NA,NA
"1041459101035896832","1232917038462619648",2020-02-27 06:35:03,"WorkerAnywhere","Amid fears of a global pandemic working from home is gaining more acceptance workfromhome workahome remotework coronavirus covid19","Hootsuite Inc.",161,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
"248719135","1232917038441598977",2020-02-27 06:35:03,"naareeindia","Amid fears of a global pandemic working from home is gaining more acceptance workfromhome workahome remotework coronavirus covid19","Hootsuite Inc.",161,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
"444379858","1232917036533264384",2020-02-27 06:35:02,"NvanReyk","What does the coronavirus have in store for your business and are you as ready as Ian's is ","LinkedIn",116,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
"54737188","1232917035815927809",2020-02-27 06:35:02,"RACGP","'The whole Australian community needs to work together to manage COVID19 Discrimination divides communities and we need to come together to stop the spread of this virus' RACGPPresident Dr Harry Nespolon on race-based coronavirus discrimination ","Hootsuite Inc.",275,NA,NA,NA,FALSE,FALSE,1,1,NA,NA
"230440098","1232917034566127616",2020-02-27 06:35:02,"tweetbloke"," SenTomCotton To commit a crime you need a motive the means and the opportunity CCP's Motive kill elder workslaves out of the 200M which were no longer needed since china's economic collapse Means P4Lab bioweapon factory Opportunity beginning of winter shittychina coronavirus","Twitter for iPhone",279,"1231311580853305344","968650362","SenTomCotton",FALSE,FALSE,0,0,NA,NA
"60674916","1232917025510612992",2020-02-27 06:35:00,"SteveGPickering","I thought about this too Any scientific evidence sauna coronavirus COVID19 ","Twitter for Android",79,NA,NA,NA,TRUE,FALSE,0,0,NA,NA
"1118482562014490625","1232917023790968832",2020-02-27 06:34:59,"ImranNasirM"," SaudiArabia suspends Umrah pilgrimage over coronavirus APPNews coronavirues CoronaOutbreak KSA COVID2019 SaudiArabia ","Twitter for Android",178,NA,NA,NA,TRUE,FALSE,0,0,NA,NA
