user_id,status_id,created_at,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,quote_count,reply_count
1.23627E+18,1.36743E+18,3/4/21 11:05,8 404 new cases and 78 new deaths in Iran 11 05 GMT coronavirus CoronaVirusUpdate COVID19 CoronavirusPandemic,COVID19-Updates,117,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
1.23627E+18,1.36743E+18,3/4/21 11:18,619 new cases and 7 new deaths in Bangladesh 11 18 GMT coronavirus CoronaVirusUpdate COVID19 CoronavirusPandemic,COVID19-Updates,120,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
1.23627E+18,1.36741E+18,3/4/21 9:57,9 new cases and 1 new death in China Hong Kong SAR 9 57 GMT coronavirus CoronaVirusUpdate COVID19 CoronavirusPandemic,COVID19-Updates,126,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
1.23627E+18,1.36742E+18,3/4/21 10:33,2 063 new cases and 5 new deaths in Malaysia 10 33 GMT coronavirus CoronaVirusUpdate COVID19 CoronavirusPandemic,COVID19-Updates,120,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
1.23627E+18,1.36742E+18,3/4/21 10:22,646 new cases and 12 new deaths in Latvia 10 22 GMT coronavirus CoronaVirusUpdate COVID19 CoronavirusPandemic,COVID19-Updates,117,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
86803266,1.36744E+18,3/4/21 11:38,Lockdown contra ou a favor covid19 coronavirus ,Twitter for Android,75,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
1.27868E+18,1.36744E+18,3/4/21 11:38,NA,Twitter for iPhone,197,1.36744E+18,1.27868E+18,kawacc_keighley,FALSE,FALSE,0,0,NA,NA
1.10803E+18,1.36744E+18,3/4/21 11:38,Confused about Germany's reopening strategy Us too We tried to make it a bit clearer Coronavirus Lockdown Germany ,Hootsuite Inc.,121,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
312001627,1.36744E+18,3/4/21 11:38, Neandertal1 JoeBiden We fully agree with Neandertal1 and you are welcome to visit the Paleosite in France to discover how close our cousins were to us neanderthalsweresmarterthanyouthink museum science coronavirus stopneanderthalbashing,Twitter Web App,223,1.36739E+18,89152739,Neandertal1,FALSE,FALSE,0,0,NA,NA
2737357070,1.36744E+18,3/4/21 11:37, coronavirus Republicans QAnons QAnonCult GOPQ GOP the Qorona virus is a conspiracy created by Q to scare the mindless into believing that Dear Leader Donald Putin and the Retrumplicans are the messiahs of a NWO Jim Jones this is how you get people to drink the KoolAid ,Twitter for iPhone,277,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
376815674,1.36744E+18,3/4/21 11:37,Many look at my blog of 20 October at I consider the combined effect of Coronavirus amp Brexit on NHSEngland I refer to guardian TheBMA hmtreasury DHSCgovuk scotgov WelshGovernment niexecutive CIPFA CIHhousing LGANews MayorofGM ManCityCouncil ,Twitter Web App,284,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
1.35845E+18,1.36744E+18,3/4/21 11:37, SkyNews Better we know where we stand we ALL knew coronavirus has damaged not just us but the Worlds economy except China hmmm so we've got to start resetting the books,Twitter for iPhone,165,1.36744E+18,7587032,SkyNews,FALSE,FALSE,0,0,NA,NA
1.27029E+18,1.36744E+18,3/4/21 11:37,Don't let COVID-19 dictate the terms of your life The cases are rising but you can stay safer so if you are planning to socialise - remember to wear a mask keep your distance from others and always have a sanitizer ready LetsfightCOVIDtogether coronavirus safetyfirst ,Twitter Web App,276,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
281496963,1.36744E+18,3/4/21 11:36,The vast majority of global coronavirus deaths--88 --occurred in nations with high levels of obesity according to a new report from the World Obesity Federation Org urges govts to prioritize overweight ppl for COVID19 testing and vaccinations WP ,Twitter Web App,278,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
1.32829E+18,1.36744E+18,3/4/21 11:36,On Thurs Iraq's health ministry logged 5 043 new coronavirus cases 24 deaths and 3 396 recoveries over past 24 hours Overall there have been 713 994 officially-logged cases Out of that 650 015 have recovered and 13 507 have died ZhyanEnglish TwitterKurds COVID19 ,TweetDeck,276,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
1.32829E+18,1.36743E+18,3/4/21 11:04,The vaccine rollouts are usually commenced with heads and officials of countries being vaccinated on the air in order for people to trust in the vaccine and inculcate themselves ZhyanEnglish COVID19 Coronavirus China Iraq Erbil ,Twitter Web App,262,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
1.32829E+18,1.36744E+18,3/4/21 11:21,Kurdistan Region's health ministry logged 202 new coronavirus cases one new death and 132 recoveries over past 24 hours Overall there have been 109 789 officially-logged cases Out of that 104 050 have recovered and 3 526 have died ZhyanEnglish TwitterKurds COVID19 ,TweetDeck,278,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
3293843878,1.36744E+18,3/4/21 11:36,Global coronavirus death toll rises to 2 572 006 Coronavirus Worldometers thursdaymorning COVID19 ,TweetDeck,125,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
318564111,1.36744E+18,3/4/21 11:35,Some coronavirus variants show resistance in vitro to convalescent serum and PfizerBioNTech vaccine Not good and needs data in vivo but was expected sooner or later We need to ramp up testing and surveillance to control virus circulation now ,Twitter Web App,254,NA,NA,NA,TRUE,FALSE,0,0,NA,NA
1.24489E+18,1.36744E+18,3/4/21 11:35,NA,Twitter for Android,218,NA,NA,NA,FALSE,FALSE,1,5,NA,NA
68545047,1.36742E+18,3/4/21 10:16,Now playing on African Affairs Radio The Other Side by Lucky Dube Tune in now Live Nonstop African Music africanaffairs africansarenotlabrats standby Resist coronavirus africansarenotlabrats NoToCoronaVirusVaccines,AfricanAffairsRadio,251,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
68545047,1.36741E+18,3/4/21 9:45,Now playing on African Affairs Radio alpha blondy sebe allah ye by Tune in now Live Nonstop African Music africanaffairs africansarenotlabrats standby Resist coronavirus africansarenotlabrats NoToCoronaVirusVaccines,AfricanAffairsRadio,253,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
68545047,1.36744E+18,3/4/21 11:35,Now playing on African Affairs Radio Show Me Your Love by Opambou International Band Tune in now Live Nonstop African Music africanaffairs africansarenotlabrats standby Resist coronavirus africansarenotlabrats NoToCoronaVirusVaccines,AfricanAffairsRadio,270,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
68545047,1.36743E+18,3/4/21 10:50,Now playing on African Affairs Radio Soldier by Lucky Dube Tune in now Live Nonstop African Music africanaffairs africansarenotlabrats standby Resist coronavirus africansarenotlabrats NoToCoronaVirusVaccines,AfricanAffairsRadio,244,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
2864399189,1.36744E+18,3/4/21 11:35,NA,Twitter for iPhone,218,NA,NA,NA,FALSE,FALSE,1,0,NA,NA
1150611421,1.36744E+18,3/4/21 11:35,NA,Hootsuite Inc.,279,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
18553103,1.36744E+18,3/4/21 11:35,If you're a private tenant struggling to pay your rent because of coronavirus please speak to your landlord first to see if you can come to a mutual agreement For help and support contact us on 020 7974 4444 option 9 or visit ,Twitter Web App,255,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
1.23488E+18,1.36744E+18,3/4/21 11:21,THANK YOU TO ALL THE BRAVE AND DEDICATED DOCTORS NURSES CARERS AND HOSPITAL STAFF ETC ALL AROUND THE WORLD FIGHTING coronavirus disease 2019 COVID-19 WE THANK YOU WE ARE SO GRATEFUL WE WILL ALWAYS REMEMBER YOU coronavirus disease 2019 COVID-19 COVID19 ,Twitter for iPad,268,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
1.23488E+18,1.36744E+18,3/4/21 11:34,WORLD COVID-19 Dashboard by the Center for Systems Science and Engineering CSSE at Johns Hopkins University Total Confirmed Cases now 115 257 713 Global Deaths 2 561 585 US 518 458 deaths coronavirus disease 2019 COVID-19 COVID19 ,Twitter for iPad,252,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
1.23488E+18,1.36743E+18,3/4/21 10:58,IRELAND Ireland has reported 566 new confirmed cases of coronavirus COVID-19 and 25 new deaths Data last Updated 03/03/2021 coronavirus disease 2019 COVID-19 COVID19 Ireland ,Twitter for iPad,182,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
1.31776E+18,1.36744E+18,3/4/21 11:34,Tim Allen Avoided Lockdown Last Man Standing LastManStanding TimAllenRants pandemic coronavirus Covid 19 Covid COVID19 CoronaVirusUpdates coronavirusuk ,Twitter for iPhone,186,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
1.23772E+18,1.36744E+18,3/4/21 11:34, WA summary Total cases in WA 914 Daily Local 0 Daily O/S 0 Current active 3 HQ Daily local vaccinations 827 Total Recovered 902 As at 4/3 covid19WA auspol westernaustralia coronavirus ,Twitter Web App,196,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
16112354,1.36744E+18,3/4/21 11:34,The Dubai World Cup marks its 25th anniversary this month but instead of the typical glamourous event this year's horserace will be a relatively subdued affair as coronavirus rages on ,Zoho Social,213,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
17212941,1.36744E+18,3/4/21 11:33,PAY ATTENTION No Srsly Pay attention Covid19 coronavirus sars cov 2 B117 ,TweetDeck,84,NA,NA,NA,TRUE,FALSE,1,0,NA,NA
1.35765E+18,1.36744E+18,3/4/21 11:33,Keep clean Stay safe Be Healthy Shop now bnha304 coronavirus COVID19 Covid 19 thursdayvibes StandbyMSS ,Twitter Web App,135,NA,NA,NA,FALSE,FALSE,1,0,NA,NA
9.0988E+17,1.36744E+18,3/4/21 11:33, EU to extend Coronavirus vaccine export controls until end-June And in case you missed it Germany has become the latest to suddenly ,Twitter Web App,164,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
68927629,1.36744E+18,3/4/21 11:33,NA,Twitter Web App,161,NA,NA,NA,FALSE,FALSE,8,2,NA,NA
30080029,1.36744E+18,3/4/21 11:33,NA,TweetDeck,150,NA,NA,NA,FALSE,FALSE,87,3,NA,NA
1.2881E+18,1.36744E+18,3/4/21 11:32,Baited Trap COVID19 coronavirus COVIDHOAX pandemic medicaltyranny vaccines freedom ,Twitter Web App,90,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
1.30336E+18,1.36744E+18,3/4/21 11:32,Ok so our one year quarantinaversary is coming up quick 22march janta curfew QuarantineLife COVID19 lockdown coronavirus,Twitter for iPhone,129,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
2240964392,1.36744E+18,3/4/21 11:32,Covid-19 crisis highlights how Exmoor network has been a support lifeline for farmers ExmoorHFN ExmoorNP countrysidefund ndevoncouncil agriculture farming Exmoor Devon Somerset hillfarming uplandfarming coronavirus lockdown lockdownuk ,Twitter Web App,275,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
3271831387,1.36744E+18,3/4/21 11:32,COVID-19 in India Coronavirus vaccine Is Covishield better than Covaxin or vice versa And other things you should know Covishield CovishieldVaccine COVID19 Covaxin CovaxinVaccine coronavirus CoronaVirusUpdates Corona CovidVaccine ,Twitter Web App,269,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
8.62768E+17,1.36744E+18,3/4/21 11:31, EU to extend Coronavirus vaccine export controls until end-June And in case you missed it Germany has become the latest to suddenly decide the AZ vaccine is now ok for over-65's following France and other doing a U-turn EUR,TweetDeck,231,NA,NA,NA,FALSE,FALSE,6,1,NA,NA
8.13279E+17,1.36744E+18,3/4/21 11:31,Some 78 more Iranians have died from the coronavirus disease COVID19 over the past 24 hours bringing the total deaths to 60 431 Iran's Health Ministry spokeswoman Sima Sadat Lari said on Thursday ,Twitter Web App,225,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
1.07437E+18,1.36744E+18,3/4/21 11:31,Several people think drinking any form of alcohol like beer and wine helps prevent COVID19 but that is not the case WashYourHands and WearAMask helps us FlattenTheCurve and stop the spread of coronavirus AmrefCovid19ResponseKE ,Twitter for iPhone,235,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
2154631964,1.36744E+18,3/4/21 11:30,Using high-throughput screening techniques researchers have identified two families of active substances that block SARS-CoV-2 replication COVID19 coronavirus HTS Read more ,Drug Target Review,203,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
2785899098,1.36744E+18,3/4/21 11:30,The long road to COVID19 recovery The coronavirus pandemic has revealed underlying scars and issues in the school system ,Twitter Web App,151,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
1.24681E+18,1.36741E+18,3/4/21 10:00,New COVID-19 Data at 2021-03-04 05 00 01 am EST Coronavirus COVID19 COVID 19 ,coronaData_Test,79,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
1.24681E+18,1.36743E+18,3/4/21 11:00,New COVID-19 Data at 2021-03-04 06 00 00 am EST Coronavirus COVID19 COVID 19 ,coronaData_Test,79,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
1.24681E+18,1.36742E+18,3/4/21 10:30,New COVID-19 Data at 2021-03-04 05 30 00 am EST Coronavirus COVID19 COVID 19 ,coronaData_Test,79,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
1.24681E+18,1.36744E+18,3/4/21 11:30,New COVID-19 Data at 2021-03-04 06 30 00 am EST Coronavirus COVID19 COVID 19 ,coronaData_Test,79,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
43918726,1.36744E+18,3/4/21 11:30,Visit our Coronavirus update center for the latest news on how the virus is affecting the food industry pandemic2020 coronavirus covid19 foodindustry foodinstitute food beverage supplychain ,Hootsuite Inc.,224,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
3404071125,1.36744E+18,3/4/21 11:30,The latest findings from the ReactStudy are out - 1 in 204 people have the coronavirus in England - Infections are still coming down but the rate has slowed - Some areas may be seeing an increase including London and the Midlands Read the full story ,Hootsuite Inc.,280,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
1368455522,1.36744E+18,3/4/21 11:29, Movies to watch if you're in quarantine lockdown shutdown curfew StayAtHome or possibly soon to be yet again The Rocketeer CancelCulture coronavirus DrSeuss MrPotatoHead censorship DemocratsAreCorrupt LiberalismIsTheRealPandemic,Twitter for Android,278,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
2162364234,1.36744E+18,3/4/21 11:29, IvanKlass Chilled MiamitoIbiza Music Fashion Artistic Literary BREXIT Coronavirus USA EU Worldwide WELCOME TO IVAN KLASS CHILLED AND MIAMI TO IBIZA The Official Music Downloads amp Online Fashion Shopping Site Delivery Worldwide ,Twitter Web App,271,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
2162364234,1.36744E+18,3/4/21 11:22, IvanKlass CHILLED Music THEARTS NHS Health Coronavirus Science Apple Spotify YouTube DCMS Music Is The Answer To All My Problems CORONAVIRUS amp BREXIT GESTAPO INCLUDED And Keeping it Always Real YO More at Worldwide ,Twitter Web App,263,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
3439355824,1.36744E+18,3/4/21 11:29, GJSSONGWRITER JAMESFR29299422 strange really given their love of DiversityandInclusion eh gary for our Jobs coronavirus COVID19 COVID ,Twitter Web App,134,1.36737E+18,398578678,GJSSONGWRITER,FALSE,FALSE,0,1,NA,NA
3439355824,1.36744E+18,3/4/21 11:22,So are we revisiting what happened last year with CheltenhamFestival coronavirus COVID19 COVID racetocheltenham HorseRacing tell me this isn't happening all over again right ,Twitter Web App,208,NA,NA,NA,TRUE,FALSE,0,0,NA,NA
3364968509,1.36744E+18,3/4/21 11:29,Countries with high obesity saw 88 of all Covid deaths obesity covid19 coronavirus ,WordPress.com,110,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
8.1691E+17,1.36744E+18,3/4/21 11:29,Countries with high obesity saw 88 of all Covid deaths obesity covid19 coronavirus ,WordPress.com,110,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
1.18507E+18,1.36744E+18,3/4/21 11:28,Nirmala Sitharaman takes the first dose of COVID-19 vaccine nsitharaman MoHFW INDIA drharshvardhan ICMRDELHI CoronaVirusUpdates coronavirus NirmalaSitharaman Covaxin READ ,Twitter Web App,207,NA,NA,NA,FALSE,FALSE,2,1,NA,NA
9.68683E+17,1.36744E+18,3/4/21 11:28,We offer you great immune booster products needed to help defend Covid-19 Visit us wellness cbdbenefits beneficioscbd cbdtinctures tinturascbd cbdcancertreatment migraines headaches enxaquecas vapeejuice covid19 coronavirus immuneboosters ,Twitter for iPhone,278,NA,NA,NA,FALSE,FALSE,1,0,NA,NA
55186601,1.36743E+18,3/4/21 11:11, NSTnation The work-from-home WFH policy for both the public and private sectors should continue at least for now following the rise in workplace related Covid-19 clusters in the country of late WFH Covid19 Coronavirus Office Workplace ,Twitter Web App,272,NA,NA,NA,FALSE,FALSE,3,3,NA,NA
55186601,1.36744E+18,3/4/21 11:28, NSTnation Should the situation continue over the next two weeks Malaysia will be able to flatten the infection curve Covid19 Curve Flatten Infection Rate Coronavirus ,Twitter Web App,201,NA,NA,NA,FALSE,FALSE,3,2,NA,NA
335891957,1.36744E+18,3/4/21 11:27,The second leg of LFC's last-16 ChampionsLeague match against RBLeipzig EN has been switched from Anfield to Budapest as a result of coronavirus travel restrictions UEFA said on Thursday ,TweetDeck,218,NA,NA,NA,FALSE,FALSE,0,2,NA,NA
21891765,1.36744E+18,3/4/21 11:26,New data showed a slowing in the decline of infections and a possible slight increase in London the south-east and the Midlands coronavirus ,Twitter Web App,166,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
1.24713E+18,1.36744E+18,3/4/21 11:26,getting tested for coronavirus,Twitter for iPhone,31,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
22221730,1.36744E+18,3/4/21 11:26,Palestine records 2300 new Coronavirus cases 18 deaths and 1694 recoveries in 24 hours - Palestine ,Twitter Web App,126,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
22221730,1.36741E+18,3/4/21 9:52,President Abbas declares state of emergency in Palestine over Coronavirus for 30 days - Palestine ,Twitter Web App,123,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
25927619,1.36744E+18,3/4/21 11:26, Coronavirus February Shows Deteriorating Numbers Hungary COVID via HungaryToday,Twitter Web App,108,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
25927619,1.36744E+18,3/4/21 11:25, Coronavirus 152 Fatalities Number of Active Infections Surpasses 100 000 Hungary COVID via HungaryToday,Twitter Web App,133,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
25927619,1.36743E+18,3/4/21 11:09,Bus trip results in cluster of South African COVID variant infections Finland Helsinki Savonlinna coronavirus via HelsinkiTimes,Twitter Web App,157,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
1.22187E+18,1.36744E+18,3/4/21 11:25,NA,Twitter for iPhone,178,NA,19825835,MattHancock,FALSE,FALSE,0,0,NA,NA
7.5725E+17,1.36744E+18,3/4/21 11:25,February marked the highest number of coronavirus deaths in Bahrain since the start of the pandemic A total of 74 people died raising the death toll to nearly 500 manama ,Twitter Web App,174,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
7.5725E+17,1.36744E+18,3/4/21 11:25,With a population of just over 1 5 million Bahrain has one of the world's highest per capita rates of confirmed coronavirus infections The kingdom reportedly administered more than 280 000 doses of COVID19 vaccines which is enough to inoculate 8 7 of the population ,Twitter Web App,273,1.36744E+18,7.5725E+17,LuaLuaEnglish,FALSE,FALSE,0,0,NA,NA
1690752289,1.36744E+18,3/4/21 11:25,Check out our new blog post on the extension to the Coronavirus Job Retention Scheme CJRS Read it now gt gt CJRS Furlough CFJ Blog Coronavirus Covid-19,Hootsuite Inc.,189,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
163423981,1.36744E+18,3/4/21 11:25,New coronavirus mutations have popped up in California and New York Researchers are looking into how contagious the new variants are and whether the vaccines currently on the market will work against them COVID19 ,Twitter Web App,241,NA,NA,NA,FALSE,FALSE,4,2,NA,NA
65049393,1.36744E+18,3/4/21 11:24,A look into the eurozone growing debt Commissioner PaoloGentiloni predicts it will soon reach 100 for the first time ever meaning our debt will be as big as our total GDP The economic legacy of coronavirus More details ,Twitter Web App,252,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
17635001,1.36743E+18,3/4/21 10:45, Download My Kill Coronavirus On Contact Recipes coronaviruschallenge COVID19 ,IFTTT,105,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
17635001,1.36744E+18,3/4/21 11:24, Download My Kill Coronavirus On Contact Recipes FREE coronaviruschallenge COVID19 ,IFTTT,135,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
17635001,1.36741E+18,3/4/21 9:45, Download My Kill Coronavirus On Contact Recipes coronaviruschallenge COVID19 ,IFTTT,105,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
17635001,1.36742E+18,3/4/21 10:24, Download My Kill Coronavirus On Contact Recipes FREE coronaviruschallenge COVID19 ,IFTTT,135,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
1947060127,1.36744E+18,3/4/21 11:24,NA,Twitter Web App,288,NA,NA,NA,FALSE,FALSE,3,3,NA,NA
8.22429E+17,1.36744E+18,3/4/21 11:23, ghalo speaks on Supereagles comeback Nigeria football Rohr SaudiArabia SCORENigeriaTop30 AAZauraCup WeWinTogether Biden BlackLivesMatter coronavirus CoronaVaccine StayHome StaySafe ,Twitter Web App,220,NA,NA,NA,FALSE,FALSE,2,2,NA,NA
